ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
02,골프,골프(타구민),,060000,220000,1111111,"골프(타구민) 결제 메뉴입니다. 센터 운영 시간은 평일 06:00~22:00, 토요일 06:00 ~ 20:00, 일요일 09:30~17:30 이며, 매월 2, 4주 일요일(정기휴관) 및 공휴일, 근로자의 날은 휴관입니다. 02-2280-8434 바우처 담당자 (※결제 후 등록강좌를 담당자에게 유선 통보해주셔야 시설을 이용하실 수 있습니다. 연락가능시간 : 평일 9시~18시) 세부사항은 www. e-junggu.or.kr 회현체육센터 &apos;새소식&apos; 게시판에서 확인 가능합니다.",N,59000
02,골프,골프(타구민)+사물함,,060000,213000,1111110,"※  운영 시간 안내: 월~금 06:00~20:30 / 토 06:00~19:30 / 일 09:30~17:30 (휴관: 매주 2,4째 일요일/공휴일) 단, 정부 정책에 따라 운영 시간은 변경될 수 있습니다.,※  프로그램 운영 상황에 따라 보호자 동반을 요청할 수 있음을 양해해 주시기 바랍니다.,※  정원 초과 시 접수가 불가능할 수 있음을 알려드립니다.",N,93500
02,골프,골프레슨,,060000,230000,1111111,,N,95000
02,골프,골프,,100000,100000,1101100,"1일 수업은 1시간30분, 주4일수업.",N,95000
02,골프,버디버디골프,,100000,110000,1000000,"레슨시간은 그룹레슨 (최대 4대1) 기준, 30분 ,레슨은 그룹레슨 (최대 4대1) 기준 으로 15~20분 수업입니다.,95,000원 결재하신 후에 골프장 타석 이용료 4회- 4만원 결재해주셔야 합니다.,,레슨시간을 25~30분 레슨 희망하시면 별도 결재 금액 55,000원입니다.,,타석 이용은 레슨 시간 포함 총 1시간 이용가능하십니다~ 월 4주 기준으로 수업이 이루어지며 5주차는 휴강입니다",N,95000
02,골프,오전골프C,,100000,105000,1111100,"재등록외 수강신청금지(자동취소처리됨),신규 수강신청시 센터 방문후 전문강사 상담필수, 상담없이 신청시 자동 취소처리됨",N,55000
02,골프,골프레슨,,060000,230000,1111111,,N,150000
02,골프,골프연습,,070000,210000,1101100,,N,95000
02,골프,온산문화체육센터 골프자유(13시),,130000,140000,0111111,"◦ 휴관 : 매주 월요일,◦ 공휴일의 경우 강좌 휴강(주말강좌 포함),◦ 정원이 미달일 경우 매월 1일부터 추가신청,◦ 공공예약서비스홈페이지,    http://crs.uljusiseol.or.kr (인터넷 신청만 가능),◦ 신청기간 외 신청 및 강습반 변경 불가",N,40000
02,골프,골프연습,,100000,230000,1111111,,N,95000
02,골프,세하앤 골프교실,,153000,171000,0001000,,N,95000
02,골프,골프기초강좌,,120000,190000,1010100,,N,95000
02,골프,온산문화체육센터 골프강습(16시)-구민채,,160000,165000,0111100,"◦ 휴관 : 매주 월요일,◦ 공휴일의 경우 강좌 휴강(주말강좌 포함),◦ 정원이 미달일 경우 매월 1일부터 추가신청,◦ 공공예약서비스홈페이지,    http://crs.uljusiseol.or.kr (인터넷 신청만 가능),◦ 신청기간 외 신청 및 강습반 변경 불가",N,62500
02,골프,골프(타구민),,060000,203000,1111110,"운영시간 안내: 월~금 06:00~20:30 / 토 06:00~19:30 / 일 09:30~17:30 (휴관: 매주 2,4째 일요일/공휴일) 단, 정부정책에 따라 운영시간은 변경될 수 있습니다. ,,※  프로그램 운영 상황에 따라 보호자 동반을 요청할 수 있음을 양해해 주시기 바랍니다.,※  정원 초과 시 접수가 불가능할 수 있음을 알려드립니다.",N,82500
02,골프,골프기초반,,130000,140000,1000000,"레슨은 그룹레슨 (최대 4대1) 기준 으로 15~20분 수업입니다.,95,000원 결재하신 후에 골프장 타석 이용료 4회- 4만원 결재해주셔야 합니다.,,레슨시간을 25~30분 레슨 희망하시면 별도 결재 금액 55,000원입니다.,,타석 이용은 레슨 시간 포함 총 1시간 이용가능하십니다~ 월 4주 기준으로 수업이 이루어지며 5주차는 휴강입니다",N,95000
03,기타종목,재키스피닝 1부 주5회,,100000,105000,1111100,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,44000
03,기타종목,경남스포츠클럽 뉴스포츠1,,153000,163000,0100000,,N,95000
03,기타종목,SNPE(척추교정),,115000,125000,0101000,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,17500
03,기타종목,복합운동,,103000,113000,1010100,,N,95000
03,기타종목,복합운동,,150000,160000,1010100,,N,95000
03,기타종목,사랑누리체육교실,,150000,155000,1000000,"이교실은 발달장애인 대상 뉴스포츠교실 입니다. 플라잉디스크, 킨볼, 스쿠프, 점프밴드 등 다양한 뉴스포츠 종목을 실시합니다.",N,85000
03,기타종목,밀알단기뉴스포츠교실,,100000,113000,0100000,이 프로그램 밀알단기보호센터 프로그램입니다. 참여자들의 특성을 고려하고 다양한 장비를 이용하여 즐겁게 신체활동을 할 수 있습니다.,N,85000
03,기타종목,토요뉴스포츠교실,,113000,123000,0000010,"이프그램은 다양한 장비와 신체활동을 통하여 일상생활에 지친 참여자들에게 스트레스를 해소시키고, 건강한 신체를 단련시킬 수 있도록 내용을 구성하였습니다.",N,85000
03,기타종목,편펀통합체육교실23,,190000,203000,1111100,,N,95000
03,기타종목,쉴만한댄스교실,,140000,160000,0100000,이교실은 쉴만한물가 회원분들만 참여 가능합니다.,N,85000
03,기타종목,사랑의집건강교실23,,150000,160000,0010000,,N,95000
03,기타종목,파랑새뉴스포츠교실,,160000,174500,0001000,"뉴스포츠교실은 참여자들의 흥미를 교려하여 킨볼, 플라잉디스크, 라켓눈, 스쿠프 등 다양한 뉴스포츠 종목를 실시함",N,85000
03,기타종목,사랑누리뉴스포츠교실,,150000,155000,1000000,"이교실은 학령기 대상 뉴스포츠교실입니다. 뉴스포츠 종목 라켓눈, 킨볼, 스푸프, 플라잉디스크 등 다양한 종목을 체험할 수 있고, 평생체육의 기틀을 마련하고자 합니다.",N,85000
03,기타종목,기능성운동,,160000,170000,1000000,"격 주로 운영되며 월 2회 수업 금액입니다.,(추가금 5000원 있습니다.),,시간은 조정 가능합니다.,,추가로 수업을 원하실 경우 1회 당 5 만원 입니다.",N,95000
03,기타종목,당구,,140000,150000,1000100,,N,85000
03,기타종목,당구,,120000,170000,1111000,,N,95000
03,기타종목,특수체육교실23,,190000,200000,1000000,,N,95000
03,기타종목,다이어트 기구운동,,100000,190000,1111110,,N,95000
03,기타종목,근지구력. 및 유연성,,100000,180000,1111100,,N,95000
03,기타종목,유산소 근력운동,,100000,190000,1111110,,N,95000
03,기타종목,스트레칭 요법 및체형교정,,100000,180000,1111100,,N,95000
03,기타종목,"유,무산소 단련하기",,093000,183000,1111110,,N,85000
03,기타종목,사랑의집 건강교실,,150000,163000,0001000,이 프로그램은 사랑의 집 이용자분만 등록 가능합니다.,N,85000
03,기타종목,근지구력향상하기,,100000,180000,1111100,,N,95000
03,기타종목,은샘뉴스포츠교실23,,140000,153000,0100000,,N,95000
03,기타종목,재활에 필요한 소근육 운동,,100000,190000,1111110,,N,85000
03,기타종목,기초체력단련하기,,093000,183000,1111110,,N,85000
03,기타종목,장애인 스포츠,전 유형,110000,180000,1111110,,N,85000
03,기타종목,snpe바른자세운동,,153000,162000,0000100,,N,85000
03,기타종목,장애인 스포츠,,100000,190000,1111110,,N,95000
03,기타종목,SNPE바른자세운동 무전점,,100000,110000,0000100,,N,95000
03,기타종목,APA특수체육(맞춤형운동),,100000,200000,1111110,"주 1회 40분수업 5분상담 회당 6만원 월24만원,꼭 전화로 상담하신 후 수업확정을 받고 결제를 하셔야합니다 ,070-8866-6547 ,1:1 또는 2:1 수업입니다.",N,85000
03,기타종목,함우리 특수체육교실,,140000,144000,0010000,,N,95000
03,기타종목,함우리해피 당구교실(평일반),,130000,153000,1001000,,N,95000
03,기타종목,함우리해피 당구교실(주말반),,110000,125000,0000010,,N,95000
03,기타종목,당구 월권,,100000,170000,1111100,,N,95000
03,기타종목,"당구기초 (10,000)",,100000,170000,1111100,,N,10000
03,기타종목,특수체육,,103000,193000,1111100,,N,95000
03,기타종목,트렘폴린,,090000,170000,0011000,,N,40000
03,기타종목,트렘폴린,,100000,165000,0011000,,N,45000
03,기타종목,트램폴린,,090000,170000,0011000,,N,40000
03,기타종목,트렘폴린,,100000,180000,1111100,월 2회 이용,N,95000
03,기타종목,트램폴린,"지체, 지적",,,1111100,,N,40000
03,기타종목,감각운동,,090000,210000,1111100,,N,95000
03,기타종목,스포츠클럽,,090000,200000,1111110,,N,95000
03,기타종목,특수체육,,104000,113000,0001000,,N,95000
03,기타종목,특수체육,,095000,104000,0010000,,N,95000
03,기타종목,특수체육,,163000,172000,0100000,상담 후 수강 신청 바랍니다. (031-826-6707),N,100000
03,기타종목,특수체육,,110000,115000,0000010,상담 후 수강 신청 바랍니다. (031-826-6707),N,100000
03,기타종목,특수체육,,130000,135000,1000000,,N,160000
03,기타종목,생활체육,,153000,162000,0001000,,N,100000
03,기타종목,특수체육,,150000,154000,0010000,,N,140000
03,기타종목,특수체육,,163000,172000,0100000,,N,100000
03,기타종목,특수체육,,100000,105000,0000010,,N,100000
03,기타종목,생활체육,,153000,162000,0001000,,N,100000
03,기타종목,체육,,130000,200000,1111110,"하늘꿈아동발달센터(노원)입니다. ,월~금 - 13:00~20:00 ,토요일 - 10:00~15:00 ,1:1 (40분수업,10분상담/월 4회수업) 기준이며, 그룹수업도 가능합니다. ,수강신청 전에 꼭 센터로 문의바랍니다.",N,160000
03,기타종목,배구,발달장애,100000,175000,1111100,,N,85000
03,기타종목,티볼,,100000,175000,1111100,,N,85000
03,기타종목,뉴스포츠2,,133000,143000,1010000,,N,95000
03,기타종목,뉴스포츠,,100000,175000,1111100,,N,85000
03,기타종목,점핑,,190000,195000,1010100,"점핑 9만원 (스포츠강좌이용권85,000원/자기부담금5,000원)",N,90000
03,기타종목,"뉴스포츠특수놀이체육, 음악줄넘기",,140000,181000,0111110,,N,27500
03,기타종목,"뉴스포츠, 특수놀이체육, 음악줄넘기",,140000,181000,0111110,,N,120000
03,기타종목,피티샵 시설 이용권,,150000,160000,1111100,,N,95000
03,기타종목,당구,,150000,170000,0111000,,N,95000
03,기타종목,당구,,150000,170000,0111000,수강신청하시고 연락주세요^^*,N,80000
03,기타종목,당구,,040000,050000,0111000,,N,80000
03,기타종목,당구,,040000,050000,0111000,,N,80000
03,기타종목,당구,,040000,050000,0111000,,N,80000
03,기타종목,실내 조정(에르고미터),,110000,120000,0101001,,N,95000
03,기타종목,1:1 방문운동,,100000,200000,1000110,"◆ 뇌병변/지체 와상장애인만 가능 ,◆ 본인부담금 25,000원 (이용자명의 계좌이체 납부) / 월 1회(60분),,!!이용전 방문시간 조율 필수!!,,****1월,2월 휴관으로인해 3월달로 이월 및 보강 가능합니다. ,이월 및 보강을 희망하시는 분들은 바우처 지원금 각 월 결제와 방문 스케줄문의 부탁드립니다.****",N,95000
03,기타종목,보디빌딩(놀이체육포함),,100000,170000,1111100,,N,85000
03,기타종목,1:1 방문운동 (1월추가),,100000,180000,1001100,"◆ 뇌병변/지체 와상장애인만 가능  ◆ 본인부담금 25,000원 (이용자명의 계좌이체 납부) / 월 1회(60분)  !!이용전 방문시간 조율 필수!!  ****1월,2월 휴관으로인해 3월달로 이월 및 보강 가능합니다.  이월 및 보강을 희망하시는 분들은 바우처 지원금 각 월 결제와 방문 스케줄문의 부탁드립니다.****",N,95000
03,기타종목,"감각운동,심리운동",,100000,200000,1111110,,N,85000
03,기타종목,"토탈 빌리아드(4구,3구,포켓)",,120000,180000,1111100,"평일(월~금) 주 2회 신청,월 8회 ,회 당 강의 시간은 연습 포함 1시간,시간 중복 시 선착순,사전 고지 없이 무단으로 불참하신 경우 환불이나 변경이  불가 합니다.,시간 외 강습은 상담 필",N,85000
03,기타종목,"감각운동,심리운동",,100000,190000,1111111,,N,85000
03,기타종목,"감각운동,심리운동",,100000,190000,1111111,,N,85000
03,기타종목,"감각운동, 심리운동",,100000,190000,1111110,,N,95000
03,기타종목,SNPE바른자세운동,,190000,195000,0101000,재료비 별도,N,15000
03,기타종목,요가월수금+헬스 패키지,,210000,215000,1111111,,N,77000
03,기타종목,특수체육,,140000,190000,0111100,강좌 요일 및 시간은 상담 후 결정,N,100000
03,기타종목,당구,,190000,205000,0100100,,N,95000
03,기타종목,운동재활,,093000,123000,1111100,,N,95000
03,기타종목,뉴스포츠,,140000,205000,1111111,강좌 개설 문의는 유선으로 확인 후 결제바랍니다. 041-556-6742,N,100000
03,기타종목,특수체육,,100000,200000,1111100,,N,80000
03,기타종목,특수체육,"발달장애인대상 수업중, 시각제외모드 가능",100000,200000,1111110,월2회,N,80000
03,기타종목,특수체육,,100000,190000,1111110,,N,80000
03,기타종목,뉴스포츠,,094000,194000,1111100,,N,95000
03,기타종목,뉴스포츠,,094000,194000,1111100,,N,95000
03,기타종목,특수체육,,100000,190000,1111110,,N,80000
03,기타종목,바른자세,,141000,170000,1111100,"-주1회, 월4회 수업,-3~5명 그룹 수업,-1회 50분 수업,-본인부담금: 4만원,,문의사항은 010-2810-4842로 연락바랍니다^^",N,80000
03,기타종목,당구,,120000,140000,0000100,,N,95000
03,기타종목,Snpe바른자세척추운동,,093000,110000,1010100,,N,95000
03,기타종목,Snpe바른자세척추운동,,110000,123000,1010100,,N,85000
03,기타종목,특수체육,,130000,200000,1111110,,N,95000
03,기타종목,스포츠클라이밍,,140000,160000,0101000,"벽(구조물에) 올라타는 운동으로 움직임에 문제가 없어야 합니다.,,암벽화(신발) 개인 물품으로 대여 시 대여비가 발생됩니다.",N,100000
03,기타종목,특수체육,지적장애,090000,180000,1111110,"장애유형과 정도에 따라 지도방법의 차이가 있을 수 있으며, ,시간과 운동강도에 따라 수업시간은  탄력적으로 바뀔 수 있음.",N,85000
03,기타종목,스피닝,,200000,205000,1010100,,N,32000
03,기타종목,당구,,113000,153000,0000100,,N,85000
03,기타종목,당구,,113000,153000,0000100,,N,95000
03,기타종목,바둑,,100000,220000,0010100,,N,95000
03,기타종목,스포츠스태킹,,160000,170000,0001000,,N,95000
03,기타종목,스포츠스태킹 초급,,150000,160000,1000100,,N,95000
03,기타종목,스포츠클라이밍,"지적,청각,지체",100000,230000,1111100,,N,90000
03,기타종목,스포츠스태킹 중급,,150000,160000,0000100,,N,95000
03,기타종목,스포츠클라이밍 성인부,,110000,220000,1111110,"수업시간은 40분입니다.  수업은 각 타임별 2명으로 제한합니다.  수업은 주1회 월4회 기준이며 암벽화 대여비는 별도입니다.(1회 이용료 3000원, 월대여료 1만원)",N,85000
03,기타종목,주말키즈클라이밍,,110000,190000,1111110,"초등부를 대상으로  40분간 수업합니다. ,수업은 각 타임별 2명으로 제한합니다.,,수업은 주1회 월4회 기준이며 암벽화 대여비는 별도입니다.(월대여료 1만원)",N,85000
